-88, -804, 622
-64, -792, 615
-70, -821, 532
-92, -870, 534
-130, -927, 629
-170, -1018, 736
-229, -1113, 812
-320, -1210, 857
-463, -1359, 926
-563, -1429, 930
-600, -1391, 891
-599, -1291, 847
-593, -1193, 810
-585, -1077, 718
-561, -962, 589
-573, -914, 556
-573, -914, 556
-588, -877, 503
-559, -787, 474
-508, -687, 417
-458, -600, 376
-410, -548, 308
-334, -472, 254
-252, -395, 246
-203, -354, 205
-175, -360, 173
-183, -413, 181
-168, -459, 173
-124, -458, 190
-75, -432, 214
-75, -432, 214
-29, -423, 217
42, -377, 190
120, -323, 174
166, -303, 182
204, -295, 219
261, -307, 301
261, -307, 301
324, -299, 359
357, -306, 366
374, -357, 352
424, -380, 423
482, -457, 545
563, -491, 674
615, -629, 813
615, -629, 813
616, -824, 924
591, -1050, 1038
-,-,-
-95, -775, 625
-77, -801, 473
-77, -801, 473
-84, -803, 573
-73, -810, 694
-109, -880, 759
-178, -959, 779
-238, -1038, 807
-283, -1093, 869
-322, -1119, 875
-374, -1143, 889
-421, -1138, 866
-520, -1175, 886
-587, -1206, 895
-592, -1129, 826
-566, -999, 762
-551, -918, 656
-548, -875, 568
-516, -800, 496
-516, -800, 496
-479, -731, 486
-447, -684, 472
-416, -631, 445
-376, -580, 405
-341, -524, 401
-320, -500, 389
-307, -520, 331
-263, -508, 312
-213, -468, 327
-184, -452, 349
-158, -446, 326
-117, -414, 284
-45, -340, 280
-45, -340, 280
42, -272, 299
122, -220, 308
240, -149, 285
339, -109, 308
372, -152, 261
398, -258, 299
398, -258, 299
495, -296, 388
617, -305, 466
690, -391, 556
734, -550, 650
758, -759, 852
792, -938, 1108
849, -1030, 1263
