338, -1346, 1413
727, -1501, 1515
1073, -1541, 1492
979, -1579, 1375
576, -1592, 1142
289, -1550, 995
233, -1511, 1001
226, -1458, 885
317, -1331, 739
336, -1256, 598
304, -1195, 599
426, -1119, 743
570, -1029, 772
570, -1029, 772
714, -978, 783
752, -943, 762
755, -907, 809
690, -846, 830
504, -848, 861
454, -773, 851
392, -666, 817
189, -607, 879
189, -607, 879
17, -522, 984
-184, -408, 885
-685, -360, 938
-1112, -311, 821
-1157, -255, 887
-1088, -241, 981
-1243, -292, 921
-1320, -353, 761
-1153, -385, 643
-974, -440, 653
-907, -536, 644
-765, -628, 666
-666, -705, 660
-496, -743, 650
-390, -771, 735
-390, -771, 735
-360, -787, 738
-331, -783, 671
-370, -796, 684
-409, -777, 667
-,-,-
-249, -440, 114
-257, -451, -45
-315, -445, 27
-220, -399, 153
-185, -296, -210
-305, -178, -178
-554, -166, 162
-686, -171, 359
-681, -150, 370
-628, -252, 216
-753, -260, -119
-1022, -276, -238
-943, -308, 272
-714, -400, 622
-491, -523, 596
-406, -560, 483
-321, -696, 588
-321, -696, 588
-346, -941, 555
-214, -1186, 725
182, -1361, 1070
579, -1463, 1451
618, -1605, 1521
509, -1636, 1502
335, -1582, 1366
324, -1461, 1201
330, -1397, 1157
233, -1349, 1096
113, -1285, 914
99, -1207, 761
293, -1095, 741
481, -1036, 742
555, -1070, 833
771, -1058, 1047
1056, -948, 1104
1262, -838, 1005
1222, -795, 1041
958, -706, 1086
514, -595, 1120
81, -427, 949
81, -427, 949
-336, -282, 804
-808, -237, 868
-1185, -232, 996
-1350, -248, 1137
-1311, -256, 1129
-1088, -192, 898
-865, -189, 850
-913, -228, 739
-1059, -319, 525
-1132, -416, 435
-799, -496, 558
-537, -509, 651
-572, -569, 665
-606, -584, 674
-624, -590, 669
-629, -591, 603
-639, -667, 572
-639, -667, 572
-565, -735, 618
-434, -734, 715
-381, -732, 822
-416, -745, 839
-385, -769, 828
-,-,-
-354, -230, 57
-451, -200, -257
-610, 6, -15
-518, 149, 91
-402, 173, 13
-402, 173, 13
-688, 57, -25
-1071, -43, -72
-1144, -81, 28
-979, -118, 257
-777, -230, 379
-326, -387, 508
-121, -536, 616
-386, -728, 446
-386, -728, 446
-418, -942, 579
-156, -1148, 1080
170, -1287, 1402
420, -1404, 1559
450, -1540, 1411
415, -1653, 1451
440, -1686, 1539
447, -1632, 1526
317, -1590, 1324
188, -1512, 1133
248, -1396, 1003
431, -1240, 881
634, -1107, 846
749, -998, 904
785, -877, 877
782, -785, 847
637, -731, 821
500, -698, 774
500, -698, 774
462, -659, 860
419, -603, 975
250, -542, 1034
-14, -531, 992
-296, -489, 988
-477, -392, 992
-647, -260, 910
-838, -188, 937
-997, -149, 911
-1040, -111, 807
-1040, -111, 807
-1118, -113, 692
-1250, -194, 767
-1201, -301, 874
-1077, -377, 780
-1090, -518, 703
-1016, -638, 716
-864, -719, 710
-633, -754, 802
-493, -736, 836
-376, -706, 807
-323, -689, 757
-307, -703, 706
-235, -681, 705
-263, -686, 685
-276, -674, 657
-,-,-
-388, -274, 257
-424, -387, 270
-565, -72, -170
-523, 147, -84
-545, 276, 227
-556, 222, 462
-556, 222, 462
-760, 164, 434
-962, 60, 64
-900, -47, -273
-720, -100, -478
-406, -356, -231
-90, -722, 363
35, -1068, 713
-92, -1178, 1140
-146, -1277, 1297
0, -1440, 1555
219, -1532, 1565
301, -1577, 1478
191, -1594, 1293
191, -1594, 1293
115, -1654, 1155
224, -1694, 1177
324, -1620, 1100
406, -1447, 945
365, -1306, 860
174, -1264, 878
157, -1220, 889
419, -1117, 837
589, -1036, 858
633, -978, 802
661, -924, 714
666, -868, 739
638, -807, 919
396, -790, 1097
396, -790, 1097
332, -624, 1112
212, -375, 927
-135, -234, 860
-528, -130, 1003
-825, -38, 1086
-1099, -18, 1104
-1266, -72, 892
-1393, -139, 819
-1428, -185, 678
-1347, -287, 591
-1246, -362, 590
-1141, -430, 605
-974, -483, 644
-692, -533, 717
-474, -564, 769
-383, -635, 897
-424, -670, 877
-442, -700, 805
-442, -700, 805
-418, -711, 749
-394, -716, 650
-,-,-
-372, -370, 302
-233, -352, 76
-332, -113, -10
-609, 16, -144
-510, 260, -8
-510, 260, -8
-382, 364, 418
-345, 373, 682
-605, 207, 286
-1063, -84, -47
-1367, -296, -303
-1159, -526, -252
-715, -803, 372
-516, -1049, 538
-190, -1123, 897
164, -1304, 1242
391, -1578, 1607
611, -1702, 1680
726, -1712, 1616
579, -1667, 1444
302, -1678, 1281
162, -1640, 1197
173, -1513, 1045
161, -1345, 880
79, -1199, 664
37, -1075, 435
37, -1075, 435
26, -1018, 406
244, -943, 688
364, -930, 858
368, -941, 876
416, -914, 908
505, -881, 863
469, -869, 912
469, -869, 912
357, -859, 995
329, -794, 1167
196, -739, 1300
101, -645, 1268
-93, -459, 969
-374, -289, 802
-668, -199, 865
-1001, -91, 974
-1229, -99, 1076
-1423, -142, 829
-1409, -117, 497
-1293, -172, 358
-1082, -226, 616
-982, -298, 647
-982, -298, 647
-862, -360, 513
-785, -419, 603
-766, -493, 644
-645, -544, 816
-597, -630, 802
-531, -657, 829
-483, -694, 834
-434, -711, 820
-357, -711, 795
-,-,-
-466, -491, 84
-466, -491, 84
-386, -458, 116
-294, -314, 216
-448, -159, 234
-697, 156, 71
-711, 311, 6
-752, 288, 220
-973, 219, 256
-973, 219, 256
-1251, 155, 185
-1221, 41, 111
-804, 33, -137
-510, -112, -281
-299, -234, 347
-285, -587, 778
-128, -958, 939
222, -1150, 1184
285, -1343, 1162
167, -1613, 1348
424, -1704, 1610
630, -1757, 1598
553, -1793, 1515
319, -1808, 1514
247, -1698, 1547
358, -1489, 1466
327, -1315, 1298
313, -1185, 994
313, -1185, 994
246, -1070, 683
176, -1000, 584
246, -958, 755
449, -927, 883
686, -874, 1019
791, -826, 1010
727, -781, 1052
588, -702, 1033
481, -551, 1036
335, -402, 1054
244, -181, 1033
-255, -33, 862
-255, -33, 862
-1067, -38, 686
-1745, -139, 633
-1698, -184, 950
-1260, -125, 1356
-1207, -139, 1252
-1259, -169, 840
-1291, -228, 592
-1148, -303, 613
-813, -330, 727
-680, -391, 635
-673, -465, 654
-693, -509, 694
-710, -574, 744
-709, -634, 727
-525, -640, 688
-383, -620, 688
-368, -651, 782
-373, -684, 787
-310, -690, 774
-310, -690, 774
-,-,-
-427, 92, 52
-418, 154, 90
-656, 289, -130
-644, 376, 50
-725, 225, 143
-725, 225, 143
-1071, 124, 31
-1130, 24, -3
-986, -7, -371
-668, -160, -58
-349, -397, 471
-93, -502, 757
-51, -632, 735
-216, -963, 971
-216, -963, 971
-182, -1286, 1270
106, -1390, 1439
114, -1451, 1503
86, -1574, 1580
145, -1708, 1522
190, -1696, 1357
291, -1584, 1233
262, -1462, 1192
170, -1318, 1113
135, -1201, 1001
122, -1143, 881
138, -1076, 829
118, -1052, 820
251, -999, 856
383, -982, 843
490, -1058, 1001
649, -1068, 1175
765, -992, 1177
755, -901, 1114
638, -798, 1017
482, -712, 1027
482, -712, 1027
342, -522, 1111
36, -278, 966
-532, -87, 825
-942, -24, 865
-1120, -24, 1026
-1264, -30, 921
-1180, -2, 780
-1088, 64, 735
-1224, -6, 695
-1224, -6, 695
-1261, -105, 951
-1285, -213, 908
-1100, -261, 808
-979, -341, 631
-949, -441, 552
-792, -536, 611
-596, -604, 678
-446, -628, 681
-400, -669, 800
-493, -685, 789
-483, -705, 859
-456, -713, 840
-395, -693, 809
-376, -687, 774
-376, -687, 774
-,-,-
-234, -279, 114
-363, -302, 77
-497, -365, 15
-409, -325, 24
-538, -136, -38
-628, 99, -1
-497, 203, 209
-497, 203, 209
-529, 237, 274
-703, 182, 188
-624, 79, 174
-581, 43, -57
-705, -12, -256
-839, -160, -77
-919, -408, 98
-919, -408, 98
-597, -617, 270
-294, -851, 591
-207, -1102, 926
-271, -1313, 1262
-93, -1459, 1677
343, -1566, 1925
819, -1617, 1975
774, -1605, 1894
308, -1612, 1776
6, -1598, 1564
59, -1474, 1327
265, -1318, 1142
214, -1192, 925
45, -1123, 842
1, -1051, 832
198, -963, 858
198, -963, 858
394, -869, 836
397, -876, 934
343, -843, 1034
259, -830, 1096
284, -802, 982
501, -709, 840
589, -621, 920
538, -506, 1134
166, -419, 916
166, -419, 916
-233, -337, 719
-460, -266, 678
-636, -179, 866
-898, -117, 1039
-1093, -115, 1054
-1138, -47, 922
-1216, -31, 759
-1238, -26, 761
-1313, -119, 695
-1277, -248, 590
-1149, -356, 521
-967, -425, 506
-792, -483, 581
-698, -601, 776
-703, -701, 847
-581, -725, 870
-581, -725, 870
-484, -715, 756
-357, -674, 731
-264, -638, 845
-344, -627, 904
-467, -626, 825
-591, -621, 703
-650, -634, 689
-,-,-
-615, -296, -64
-567, -364, -295
-418, -191, -196
-380, -162, 13
-538, -161, 236
-571, -93, 299
-632, 0, 138
-632, 0, 138
-686, 29, -78
-714, 36, -91
-769, 43, 77
-776, 7, 358
-776, 7, 358
-555, -72, 493
-470, -226, 457
-545, -546, 670
-521, -961, 954
-265, -1189, 1316
92, -1234, 1630
51, -1402, 1703
-71, -1667, 1804
-20, -1819, 1894
95, -1806, 1829
176, -1668, 1671
-17, -1644, 1399
-126, -1595, 1271
-58, -1444, 1151
75, -1241, 985
75, -1241, 985
86, -1107, 752
141, -1023, 758
318, -933, 675
459, -843, 669
529, -833, 662
523, -877, 736
676, -856, 898
676, -856, 898
741, -771, 945
642, -681, 1059
554, -590, 1024
368, -447, 1032
9, -297, 960
-348, -125, 934
-659, 5, 854
-659, 5, 854
-875, 123, 944
-1310, 27, 1314
-1515, -9, 1129
-1517, -13, 889
-1485, -86, 639
-1471, -205, 607
-1272, -262, 676
-1013, -292, 594
-785, -345, 562
-698, -436, 633
-700, -542, 703
-617, -612, 811
-484, -622, 831
-484, -622, 831
-416, -585, 658
-453, -613, 595
-471, -639, 705
-470, -649, 800
-554, -679, 815
-577, -685, 823
-,-,-
-329, -472, 305
-195, -438, 178
-452, -342, 10
-802, -337, 37
-848, -196, 12
-731, -38, 159
-609, -52, 359
-439, -51, 421
-439, -51, 421
-521, -49, 273
-703, -68, 257
-731, -142, 197
-665, -319, 157
-612, -400, 138
-501, -529, 329
-373, -755, 579
-251, -926, 636
-216, -1044, 766
-70, -1103, 844
-70, -1103, 844
57, -1283, 1008
159, -1443, 1238
187, -1593, 1472
89, -1667, 1519
-93, -1664, 1328
-204, -1644, 1127
-32, -1548, 1032
70, -1450, 1123
2, -1336, 1063
-94, -1198, 943
-86, -1085, 806
-3, -989, 722
20, -956, 737
33, -941, 773
33, -941, 773
241, -912, 854
523, -880, 835
754, -844, 809
872, -822, 968
943, -777, 1230
1020, -562, 1327
798, -289, 1207
135, -177, 1110
135, -177, 1110
-489, -167, 978
-1013, -204, 1072
-1475, -162, 1084
-1698, -156, 774
-1657, -135, 567
-1445, -81, 570
-1377, -72, 759
-1423, -110, 918
-1338, -158, 788
-1106, -183, 653
-907, -202, 445
-813, -257, 377
-778, -382, 617
-679, -444, 747
-504, -484, 794
-356, -546, 836
-381, -612, 806
-479, -643, 764
-578, -706, 838
-674, -780, 891
-674, -780, 932
-,-,-
-408, -455, 293
-382, -483, 358
-268, -385, 74
-244, -356, 12
-419, -350, 261
-464, -247, 295
-437, -91, 160
-446, -44, 76
-563, -97, 153
-563, -97, 153
-639, -110, 237
-657, -82, 221
-691, -39, 7
-708, -124, 106
-639, -245, 79
-597, -401, 29
-543, -607, 268
-685, -911, 439
-685, -911, 439
-596, -1150, 336
-250, -1239, 549
-66, -1420, 992
59, -1657, 1464
134, -1803, 1623
226, -1777, 1472
187, -1673, 1204
26, -1646, 982
-62, -1653, 944
41, -1569, 950
78, -1440, 816
33, -1330, 753
5, -1256, 674
5, -1256, 674
124, -1173, 681
290, -1099, 677
365, -1047, 720
344, -1044, 767
326, -1039, 813
345, -996, 806
376, -940, 776
459, -838, 741
394, -736, 850
394, -736, 850
-91, -749, 861
-409, -624, 856
-401, -417, 736
-655, -301, 625
-923, -292, 625
-1131, -311, 691
-1315, -232, 684
-1481, -258, 511
-1484, -299, 468
-1397, -351, 501
-988, -365, 621
-741, -392, 605
-758, -429, 381
-787, -495, 331
-824, -577, 465
-824, -577, 465
-785, -662, 549
-712, -717, 593
-681, -720, 633
-650, -700, 629
-627, -690, 605
-656, -712, 556
-699, -742, 555
-692, -769, 653
-,-,-
-510, -553, -81
-510, -553, -81
-459, -422, -75
-473, -433, 158
-772, -469, -75
-783, -310, -98
-719, -117, -14
-699, -24, 248
-788, -36, 451
-765, -52, 296
-670, -105, 155
-630, -118, -19
-630, -118, -19
-612, -220, -25
-365, -392, 241
-224, -551, 221
-343, -786, 99
-157, -1071, 161
30, -1434, 475
43, -1734, 601
145, -1898, 770
77, -1992, 932
-150, -1998, 912
-263, -1964, 923
-212, -1870, 1088
-89, -1682, 981
-68, -1514, 691
-68, -1514, 691
-136, -1404, 394
-67, -1284, 381
113, -1149, 421
292, -1061, 455
197, -1113, 454
126, -1173, 569
200, -1196, 659
371, -1150, 830
345, -1120, 891
229, -1038, 879
0, -968, 715
-186, -902, 615
-186, -902, 615
-312, -756, 689
-449, -527, 652
-668, -393, 861
-1173, -339, 747
-1574, -306, 415
-1412, -262, 424
-815, -135, 484
-929, -235, 710
-1265, -368, 891
-1354, -430, 749
-1198, -416, 471
-974, -380, 339
-1019, -421, 228
-1116, -490, 148
-1120, -585, 247
-956, -641, 408
-749, -656, 456
-696, -693, 402
-742, -757, 364
-785, -850, 520
-785, -850, 520
-731, -868, 634
-615, -870, 693
-,-,-
-452, -330, 432
-378, -365, 479
-552, -395, 50
-640, -239, -54
-715, -25, -26
-761, 108, 161
-729, 85, 410
-729, 85, 410
-773, 48, 347
-990, -61, -25
-934, -128, -171
-623, -232, -239
-363, -332, -183
-220, -430, -216
-286, -602, 30
-169, -873, 377
104, -1144, 808
70, -1426, 682
-72, -1665, 615
-72, -1665, 615
-201, -1885, 707
-82, -1996, 953
24, -1984, 1181
16, -1885, 1122
-82, -1751, 924
-146, -1605, 688
-117, -1443, 561
-71, -1326, 577
-1, -1225, 520
37, -1133, 446
101, -1071, 346
185, -1054, 420
260, -1094, 519
435, -1127, 705
435, -1127, 705
501, -1178, 833
495, -1198, 799
594, -1135, 796
455, -1082, 793
210, -991, 840
-33, -849, 925
-287, -662, 866
-399, -476, 750
-510, -296, 625
-767, -220, 624
-1161, -216, 783
-1543, -242, 881
-1486, -188, 863
-1168, -177, 878
-1114, -146, 710
-1393, -217, 499
-1393, -217, 499
-1566, -320, 431
-1286, -379, 434
-1012, -407, 356
-860, -440, 296
-972, -555, 386
-1059, -662, 545
-911, -716, 634
-,-,-
-327, -347, 437
-600, -296, 192
-565, -113, -75
-445, 80, -78
-331, 158, 160
-284, 49, 93
-284, 49, 93
-440, -22, -198
